pov_ratio_guarantee,phase_out_rate,cost_b,adult_reach,spmu_reach,child_reach,gini,poverty_rate,deep_poverty_rate,child_poverty_rate,child_deep_poverty_rate,adult_poverty_rate,adult_deep_poverty_rate,poverty_gap,squared_poverty_gap,deep_poverty_gap
0.08,0.4,0.16481836703662342,172487.31333333332,136841.99000000002,23228.0,0.48753905204206827,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6330305858.7861,89044742278828.8,1315515741.3979707
0.08,0.41000000000000003,0.16396040430182687,172487.31333333332,136841.99000000002,23228.0,0.48754421765214145,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6331163821.520897,89077449613075.89,1316373704.1327672
0.08,0.42,0.16312973239087336,171143.9266666667,135498.60333333333,22581.716666666667,0.4875492198211712,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6331994493.43185,89109300503315.97,1317204376.0437207
0.08,0.43,0.16236877759558538,169396.57,133751.24666666667,22581.716666666667,0.4875538024763903,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6332755448.2271385,89139272950744.69,1317965330.8390086
0.08,0.44,0.1616281767800974,168709.76666666666,133064.44333333336,22581.716666666667,0.48755826295676136,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6333496049.042626,89168754705258.97,1318705931.6544967
0.08,0.45,0.16091606376318918,166552.0,131498.29333333336,21920.54333333333,0.4875625525218707,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6334208162.059534,89197424703585.42,1319418044.6714048
0.08,0.46,0.16023579418926784,166552.0,131498.29333333336,21920.54333333333,0.4875666518839563,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6334888431.633455,89224782390201.69,1320098314.245326
0.08,0.47000000000000003,0.15963739040827132,161864.04333333333,129824.54333333333,21920.54333333333,0.48757026655635466,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6335486835.414453,89247264539832.56,1320696718.0263228
0.08,0.48,0.1590562028348633,160877.44,128837.93999999999,21920.54333333333,0.4875737779036144,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6336068022.98786,89269188034188.12,1321277905.5997305
0.08,0.49,0.1584946092036553,160877.44,128837.93999999999,21920.54333333333,0.48757717123495536,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6336629616.619068,89290607978899.9,1321839499.2309387
0.08,0.5,0.15798937043511396,157885.61,127824.36333333333,21920.54333333333,0.4875802299085257,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6337134855.3876095,89308746620434.72,1322344737.99948
0.08,0.51,0.15750254587097262,157192.03666666668,127130.79000000001,21920.54333333333,0.4875831776623049,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6337621679.951752,89326362464855.19,1322831562.5636213
0.08,0.52,0.15701648423749798,157192.03666666668,127130.79000000001,21920.54333333333,0.48758612092062076,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6338107741.585226,89343976252780.45,1323317624.1970959
0.08,0.53,0.1565341972720233,156371.45666666667,126310.20999999999,21920.54333333333,0.48758904157789235,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6338590028.5507,89361504280466.83,1323799911.1625705
0.08,0.54,0.1560953236612153,154649.35333333336,124588.10666666667,21105.056666666664,0.4875917006977497,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6339028902.161509,89377534788398.28,1324238784.7733786
0.08,0.55,0.1556970248784073,153881.51333333337,123820.26666666666,20290.67,0.48759411537856606,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6339427200.944317,89392141120616.25,1324637083.5561867
0.08,0.56,0.15531005941399928,153881.51333333337,123820.26666666666,20290.67,0.4875964621216322,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6339814166.408724,89406293387560.34,1325024049.0205946
0.08,0.5700000000000001,0.15493466232058925,150710.69,122873.95666666668,20290.67,0.48759873904000706,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6340189563.502134,89420100075853.53,1325399446.1140046
0.08,0.58,0.15458308788156852,149865.65666666668,122028.92333333334,20290.67,0.4876008715554528,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6340541137.941155,89433282212801.4,1325751020.5530255
0.08,0.59,0.1542353097906272,149865.65666666668,122028.92333333334,20290.67,0.48760298104055555,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6340888916.032097,89446391319227.6,1326098798.643967
0.08,0.6,0.15388753169968586,149865.65666666668,122028.92333333334,20290.67,0.48760509067086943,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6341236694.123037,89459510769849.11,1326446576.734908
0.08,0.61,0.15353975360874453,149865.65666666668,122028.92333333334,20290.67,0.4876072004231645,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6341584472.21398,89472640564665.97,1326794354.8258495
0.08,0.62,0.1531919755178032,149865.65666666668,122028.92333333334,20290.67,0.4876093103260608,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6341932250.304921,89485780703678.19,1327142132.9167907
0.08,0.63,0.1528441974268618,149865.65666666668,122028.92333333334,20290.67,0.4876114202985998,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6342280028.395863,89498931186885.75,1327489911.0077322
0.08,0.64,0.15250248478925385,149282.44,121445.70666666667,20290.67,0.487613493745733,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6342621741.03347,89511923695532.47,1327831623.64534
0.08,0.65,0.15216637103164588,149282.44,121445.70666666667,20290.67,0.4876155333870182,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6342957854.791079,89524770822619.25,1328167737.402948
0.08,0.66,0.15183025727403784,149282.44,121445.70666666667,20290.67,0.487617573223213,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6343293968.548687,89537627827328.03,1328503851.160556
0.08,0.67,0.15151664496913778,146910.71666666667,119073.98333333335,20290.67,0.4876194765768557,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6343607580.853586,89549852509990.0,1328817463.465456
0.08,0.68,0.15124061870319577,145549.65000000002,117712.91666666667,20290.67,0.4876211515020019,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6343883607.119528,89561057170319.62,1329093489.731398
0.08,0.6900000000000001,0.15097465936868246,145549.65000000002,117712.91666666667,20290.67,0.48762276520468373,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6344149566.454042,89571998221638.03,1329359449.0659115
0.08,0.7000000000000001,0.15070870003416914,145549.65000000002,117712.91666666667,20290.67,0.4876243790015363,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6344415525.788555,89582946509827.77,1329625408.400425
0.08,0.71,0.1504427406996558,145549.65000000002,117712.91666666667,20290.67,0.4876259929512439,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6344681485.123068,89593902034888.83,1329891367.7349381
0.08,0.72,0.15017678136514245,145549.65000000002,117712.91666666667,20290.67,0.4876276071879465,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6344947444.4575815,89604864796821.22,1330157327.0694516
0.08,0.73,0.1499202812532958,144910.51333333337,117073.78000000001,20290.67,0.4876291639605561,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6345203944.5694275,89615561473277.83,1330413827.181298
0.08,0.74,0.14966582637878245,144910.51333333337,117073.78000000001,20290.67,0.4876307085710262,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6345458399.443941,89626205912535.75,1330668282.0558116
0.08,0.75,0.1494113715042691,144910.51333333337,117073.78000000001,20290.67,0.4876322533894444,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6345712854.318455,89636857174504.47,1330922736.930325
0.08,0.76,0.14915691662975578,144910.51333333337,117073.78000000001,20290.67,0.48763379826170133,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6345967309.192968,89647515259183.94,1331177191.8048382
0.08,0.77,0.14890246175524247,144910.51333333337,117073.78000000001,20290.67,0.48763534340841885,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6346221764.067482,89658180166574.16,1331431646.6793513
0.08,0.78,0.14865416647685825,142474.98666666666,115497.67666666668,20290.67,0.48763685166818893,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6346470059.345865,89668628289587.03,1331679941.9577355
0.08,0.79,0.1484294784794007,142474.98666666666,115497.67666666668,20290.67,0.487638216688284,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6346694747.343323,89678296431269.44,1331904629.9551933
0.08,0.8,0.14820479048194307,142474.98666666666,115497.67666666668,20290.67,0.48763958176779815,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6346919435.34078,89687970238198.0,1332129317.952651
0.08,0.81,0.14798010248448548,142474.98666666666,115497.67666666668,20290.67,0.48764094691742293,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6347144123.338238,89697649710372.72,1332354005.9501085
0.08,0.8200000000000001,0.1477554144870279,142474.98666666666,115497.67666666668,20290.67,0.48764231213453607,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6347368811.335695,89707334847793.62,1332578693.947566
0.08,0.8300000000000001,0.1475307264895703,142474.98666666666,115497.67666666668,20290.67,0.48764367754937515,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6347593499.333153,89717025650460.69,1332803381.9450235
0.08,0.84,0.14730603849211268,142474.98666666666,115497.67666666668,20290.67,0.4876450430812066,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6347818187.330611,89726722118373.9,1333028069.9424815
0.08,0.85,0.14708135049465507,142474.98666666666,115497.67666666668,20290.67,0.4876464087580182,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6348042875.328069,89736424251533.31,1333252757.9399388
0.08,0.86,0.14685666249719748,142474.98666666666,115497.67666666668,20290.67,0.4876477745195534,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6348267563.325525,89746132049938.88,1333477445.9373965
0.08,0.87,0.1466319744997399,142474.98666666666,115497.67666666668,20290.67,0.4876491403759296,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6348492251.322984,89755845513590.6,1333702133.934854
0.08,0.88,0.1464072865022823,142474.98666666666,115497.67666666668,20290.67,0.487650506412987,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6348716939.320442,89765564642488.5,1333926821.9323115
0.08,0.89,0.1461825985048247,142474.98666666666,115497.67666666668,20290.67,0.48765187259845333,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6348941627.3179,89775289436632.56,1334151509.9297693
0.08,0.9,0.1459669742469703,141691.17333333334,114713.86333333334,20290.67,0.48765318363568283,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6349157251.575754,89784767856332.97,1334367134.1876237
0.08,0.91,0.14575302449217936,141691.17333333334,114713.86333333334,20290.67,0.48765448455879573,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6349371201.330544,89794205106294.5,1334581083.9424148
0.08,0.92,0.14553907473738842,141691.17333333334,114713.86333333334,20290.67,0.487655785627247,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6349585151.085335,89803647727274.34,1334795033.6972055
0.08,0.93,0.1453251249825975,141691.17333333334,114713.86333333334,20290.67,0.48765708693699916,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6349799100.840127,89813095719272.5,1335008983.4519963
0.08,0.9400000000000001,0.14511117522780656,141691.17333333334,114713.86333333334,20290.67,0.48765838874053563,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6350013050.594917,89822549082288.98,1335222933.2067876
0.08,0.9500000000000001,0.14489722547301565,141691.17333333334,114713.86333333334,20290.67,0.48765969070475806,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6350227000.349709,89832007816323.78,1335436882.9615781
